0.412225,0.408925,0.417025,0.421225,0.398325,0.410625,0.413625,0.422325,0.420625,0.404325,0.410925,0.420025,0.417325,0.417825,0.417825,0.422425,0.398225,0.404425,0.392525,0.426225,0.418425,0.419025,0.407325,0.420325,0.413225,0.417025,0.418325,0.422725,0.415625,0.406225,0.410425,0.425225,0.415225,0.423625,0.423325,0.417225,0.424725,0.409125,0.409425,0.424225,0.399325,0.416925,0.402225,0.418325,0.407425,0.410225,0.409725,0.410425,0.408025,0.400725,0.419825,0.410825,0.423225,0.419825,0.420925,0.405325,0.411925,0.422325,0.405725,0.415725,0.415125,0.408625,0.420925,0.406325,0.413125,0.402525,0.415525,0.404025,0.402925,0.422925,0.418825,0.410125,0.420625,0.398125,0.409825,0.404825,0.399725,0.423525,0.408525,0.418525,0.425125,0.422625,0.405225,0.416725,0.407925,0.413225,0.411125,0.406925,0.417625,0.415825,0.407525,0.412925,0.411225,0.422925,0.421225,0.416925,0.424825,0.421025,0.404525,0.414425
0.421025,0.413425,0.422325,0.415925,0.415925,0.413725,0.415425,0.407125,0.416225,0.421625,0.417825,0.414025,0.418525,0.416025,0.416525,0.397225,0.413025,0.410025,0.410525,0.419525,0.420725,0.423125,0.419225,0.413025,0.412025,0.412825,0.416625,0.402325,0.417125,0.409725,0.405625,0.420025,0.418625,0.415925,0.405325,0.406325,0.417225,0.418125,0.422625,0.416125,0.424825,0.412725,0.410225,0.420525,0.423225,0.417625,0.413025,0.418725,0.423925,0.424625,0.413125,0.415625,0.411725,0.420525,0.397525,0.418125,0.423425,0.417925,0.407025,0.419425,0.417025,0.420725,0.422925,0.416225,0.415425,0.410925,0.421025,0.421625,0.414725,0.417325,0.410125,0.411325,0.419325,0.398325,0.424225,0.422525,0.419325,0.412725,0.412125,0.419225,0.418025,0.421625,0.420125,0.423325,0.415825,0.412225,0.405025,0.404425,0.420125,0.402425,0.407625,0.424325,0.415125,0.407525,0.416525,0.398825,0.412025,0.418925,0.408425,0.411125
0.418325,0.414425,0.408025,0.422425,0.397125,0.421825,0.411625,0.416225,0.408925,0.422725,0.417425,0.416525,0.402025,0.411325,0.420425,0.421125,0.417925,0.414925,0.408525,0.417325,0.404925,0.419525,0.393725,0.417525,0.415625,0.421525,0.417725,0.417825,0.419725,0.404925,0.422525,0.409525,0.410725,0.413025,0.416825,0.398625,0.405025,0.397225,0.422525,0.421925,0.413625,0.408525,0.406325,0.416125,0.424625,0.418625,0.414825,0.399325,0.412925,0.404525,0.415925,0.406125,0.420525,0.420325,0.417025,0.414825,0.407225,0.407125,0.410425,0.412525,0.416425,0.424325,0.413525,0.396725,0.401225,0.416225,0.415225,0.414525,0.418625,0.393525,0.423825,0.398025,0.408225,0.405125,0.418325,0.416025,0.417825,0.408325,0.418025,0.415225,0.414425,0.408025,0.413825,0.399925,0.411525,0.417225,0.416925,0.423525,0.402425,0.395125,0.424125,0.417525,0.409825,0.415025,0.404825,0.413625,0.416925,0.411225,0.417325,0.420425
0.418625,0.397825,0.404825,0.421825,0.416725,0.422625,0.418325,0.404225,0.408525,0.414425,0.418725,0.412425,0.409825,0.399125,0.415925,0.412825,0.403225,0.408625,0.406625,0.405825,0.423325,0.416225,0.408425,0.422725,0.423325,0.425225,0.412025,0.414625,0.416125,0.414425,0.414625,0.401225,0.416025,0.408425,0.418825,0.416225,0.401925,0.414525,0.410125,0.411225,0.419125,0.410825,0.424225,0.424125,0.413025,0.412525,0.412925,0.416125,0.419525,0.415125,0.421225,0.410725,0.410525,0.407525,0.407425,0.390425,0.413825,0.405725,0.412325,0.421325,0.413425,0.422225,0.402125,0.406625,0.423025,0.421125,0.411925,0.418225,0.392625,0.400425,0.417525,0.421925,0.421425,0.402525,0.420225,0.399725,0.416125,0.401325,0.424025,0.418425,0.416725,0.419925,0.407325,0.419325,0.409525,0.414125,0.412925,0.393325,0.420825,0.411725,0.398225,0.405825,0.421125,0.412325,0.420025,0.404325,0.399625,0.411325,0.425625,0.424025
0.404878,0.418625,0.416625,0.404625,0.403725,0.414025,0.409625,0.416825,0.422825,0.417925,0.399925,0.423425,0.421525,0.420025,0.412725,0.415125,0.420625,0.415925,0.410725,0.412425,0.412225,0.402625,0.414125,0.420725,0.404725,0.397025,0.411725,0.415725,0.418525,0.423425,0.411525,0.419625,0.414925,0.420425,0.419825,0.423125,0.422325,0.414725,0.411225,0.406425,0.418525,0.417425,0.406625,0.403625,0.410225,0.418825,0.416325,0.417825,0.412925,0.410125,0.420225,0.417225,0.420625,0.414825,0.416125,0.422025,0.417625,0.416725,0.397125,0.418125,0.397825,0.407925,0.410825,0.409425,0.412025,0.424025,0.406725,0.402525,0.413725,0.421625,0.419925,0.417425,0.423925,0.412125,0.404825,0.409525,0.412725,0.418925,0.420425,0.410678,0.417125,0.420825,0.420125,0.424825,0.423825,0.415625,0.406425,0.412725,0.422025,0.416125,0.420325,0.413325,0.421678,0.409125,0.407625,0.420025,0.417725,0.403125,0.410225,0.413725
0.418625,0.420225,0.418725,0.415725,0.399025,0.400425,0.403978,0.423425,0.413025,0.400425,0.413725,0.417925,0.408525,0.420778,0.419978,0.424725,0.418825,0.413725,0.410925,0.414978,0.394925,0.412825,0.421425,0.420025,0.391725,0.398025,0.421425,0.421425,0.415678,0.412825,0.410625,0.409325,0.416978,0.418325,0.424825,0.418125,0.417678,0.412125,0.418725,0.421525,0.413725,0.408678,0.406125,0.412978,0.414825,0.417425,0.420125,0.422125,0.414725,0.410525,0.422825,0.410525,0.403625,0.414325,0.417225,0.407425,0.411378,0.421678,0.408825,0.412125,0.415225,0.407725,0.411425,0.408025,0.409725,0.422978,0.416225,0.416625,0.418925,0.423025,0.419625,0.419078,0.415625,0.416925,0.421625,0.421925,0.411425,0.417578,0.416525,0.420825,0.423078,0.417525,0.424625,0.419825,0.407825,0.420925,0.414125,0.408525,0.413825,0.419525,0.426725,0.402725,0.415225,0.408578,0.410078,0.416525,0.419878,0.410425,0.411725,0.426678
0.413325,0.422978,0.416925,0.424325,0.400425,0.423325,0.416925,0.409725,0.417925,0.424825,0.417325,0.421425,0.427425,0.407125,0.420725,0.424225,0.413625,0.422525,0.419125,0.419125,0.422725,0.425978,0.404825,0.414925,0.415278,0.407225,0.420425,0.415525,0.425425,0.422625,0.424525,0.402025,0.418725,0.409125,0.417525,0.421025,0.421625,0.407725,0.411225,0.417025,0.426725,0.424978,0.427125,0.423425,0.416125,0.423525,0.423678,0.417625,0.420325,0.418925,0.403425,0.415725,0.417825,0.415425,0.414525,0.422725,0.420725,0.423925,0.415925,0.420025,0.407125,0.423925,0.418425,0.420825,0.419825,0.416925,0.411325,0.420578,0.419625,0.419778,0.407625,0.424625,0.416425,0.410125,0.417525,0.409325,0.423625,0.426225,0.407625,0.409125,0.426725,0.415425,0.419525,0.422225,0.409525,0.419325,0.411125,0.414125,0.395725,0.418925,0.406725,0.425525,0.417925,0.420925,0.419025,0.424225,0.424325,0.419825,0.417825,0.415825
0.425125,0.407525,0.416925,0.427025,0.421925,0.416825,0.414225,0.417025,0.421725,0.414225,0.416125,0.417925,0.421225,0.423325,0.420925,0.423425,0.421825,0.412525,0.394525,0.415025,0.425625,0.421025,0.425325,0.418025,0.409425,0.406225,0.421925,0.407925,0.421225,0.411525,0.423725,0.413425,0.411425,0.424625,0.409525,0.414825,0.396525,0.414925,0.423525,0.413325,0.418425,0.409225,0.419725,0.418125,0.419425,0.402725,0.416925,0.415525,0.427025,0.424225,0.425325,0.410925,0.409925,0.426225,0.397825,0.414325,0.419625,0.426025,0.418825,0.414425,0.413725,0.419425,0.423025,0.414825,0.421425,0.420825,0.415825,0.411325,0.426125,0.411325,0.422325,0.421925,0.425725,0.418225,0.424025,0.425625,0.426825,0.410825,0.423025,0.425325,0.420425,0.415625,0.406225,0.417525,0.417225,0.409625,0.412725,0.420925,0.413525,0.412525,0.424025,0.422025,0.427125,0.425225,0.427025,0.403725,0.405425,0.421425,0.422225,0.422625
0.404025,0.424125,0.414025,0.421425,0.417025,0.418025,0.413725,0.424525,0.405625,0.420825,0.403525,0.408025,0.420025,0.419125,0.412825,0.425625,0.414725,0.426425,0.423025,0.415625,0.418025,0.424225,0.422825,0.417125,0.421625,0.418525,0.413525,0.421825,0.417025,0.406725,0.415125,0.425625,0.423225,0.422825,0.412625,0.420225,0.410325,0.425425,0.423425,0.408725,0.424625,0.426125,0.422625,0.406625,0.424825,0.418325,0.424325,0.410325,0.408225,0.414325,0.414425,0.416625,0.407425,0.417025,0.409825,0.427125,0.417025,0.420725,0.419425,0.421925,0.418525,0.423025,0.403525,0.422125,0.425925,0.425925,0.424425,0.423425,0.420425,0.423225,0.417625,0.423625,0.416725,0.413225,0.425225,0.405225,0.420125,0.425025,0.413825,0.420325,0.416425,0.426325,0.418425,0.417125,0.396325,0.417825,0.405725,0.416325,0.426325,0.424225,0.423225,0.425825,0.418125,0.425125,0.412025,0.422925,0.418125,0.426225,0.425825,0.405525
0.416725,0.415725,0.427525,0.411825,0.422525,0.414925,0.408225,0.426325,0.419825,0.407125,0.404925,0.423025,0.414525,0.411125,0.424125,0.422225,0.408125,0.411125,0.411225,0.407425,0.416425,0.418525,0.418325,0.420225,0.421425,0.407925,0.423725,0.420125,0.424125,0.403325,0.414425,0.419525,0.417925,0.425025,0.422325,0.411125,0.400325,0.416625,0.414125,0.403625,0.413325,0.405125,0.427125,0.417225,0.416125,0.424325,0.414725,0.419125,0.399625,0.420025,0.426125,0.418925,0.420025,0.411725,0.426425,0.423525,0.413725,0.417725,0.420925,0.421725,0.408725,0.402025,0.418425,0.420825,0.423625,0.424325,0.404525,0.424525,0.411225,0.427025,0.426225,0.413325,0.423625,0.422925,0.423425,0.421525,0.423625,0.405625,0.425525,0.422625,0.421225,0.423725,0.426825,0.421225,0.423925,0.420525,0.420925,0.407625,0.426025,0.421325,0.425425,0.411925,0.418925,0.426625,0.413725,0.423425,0.423625,0.416025,0.414525,0.424525
