0.166338,0.496278,0.187003,0.179628,0.244968,0.494580,0.200241,0.170589,0.496445,0.497048,0.498978,0.491901,0.497405,0.211804,0.215487,0.214245,0.216400,0.496197,0.165941,0.494436,0.501546,0.500556,0.163907,0.185765,0.497001,0.100252,0.164620,0.171199,0.501194,0.498204,0.167206,0.495321,0.494814,0.493440,0.488034,0.500218,0.493576,0.164089,0.172910,0.186465,0.494819,0.501578,0.497324,0.491965,0.161740,0.233532,0.163808,0.494500,0.498040,0.500178,0.208643,0.499546,0.498918,0.189659,0.498620,0.189332,0.195705,0.496917,0.500235,0.191053,0.188673,0.492893,0.502369,0.161905,0.498775,0.175125,0.497083,0.492495,0.206863,0.493775,0.187088,0.498490,0.164884,0.493455,0.164753,0.201566,0.502278,0.229008,0.498407,0.187740,0.164614,0.496656,0.083285,0.164148,0.167216,0.496923,0.497251,0.162740,0.499184,0.493353,0.199511,0.186688,0.497142,0.501590,0.501907,0.500872,0.171482,0.495389,0.175502,0.162692
0.497743,0.497844,0.499030,0.499800,0.189375,0.243501,0.494449,0.500286,0.503433,0.219165,0.499008,0.172399,0.167256,0.499671,0.496157,0.496559,0.163594,0.497994,0.194569,0.163878,0.164846,0.499004,0.172405,0.178882,0.502095,0.170380,0.500932,0.198360,0.164089,0.496191,0.490294,0.489594,0.496608,0.487953,0.488323,0.485048,0.161950,0.497631,0.162810,0.201876,0.205331,0.501184,0.491406,0.176157,0.216016,0.500638,0.499840,0.497769,0.495393,0.496800,0.493841,0.242070,0.487734,0.500822,0.498402,0.497181,0.501234,0.488454,0.170122,0.180803,0.190921,0.213058,0.178029,0.496372,0.501919,0.198527,0.498785,0.492452,0.490852,0.163293,0.159966,0.168420,0.499674,0.134019,0.500219,0.170733,0.500376,0.500727,0.488027,0.503424,0.165570,0.161961,0.495425,0.495760,0.162747,0.499550,0.193066,0.495702,0.175746,0.220267,0.179655,0.161869,0.499250,0.179736,0.163130,0.501554,0.501692,0.215560,0.500470,0.499890
0.499631,0.163091,0.500824,0.496159,0.498972,0.495999,0.498457,0.497049,0.498333,0.169501,0.497407,0.502967,0.496734,0.492196,0.149059,0.116691,0.497136,0.168231,0.503702,0.174255,0.497662,0.497413,0.500787,0.502825,0.163706,0.184406,0.503229,0.170343,0.229358,0.160689,0.502280,0.499624,0.184486,0.500756,0.173007,0.499819,0.175736,0.163949,0.164157,0.496141,0.497056,0.488067,0.493962,0.502672,0.502173,0.498801,0.168949,0.500706,0.498011,0.495085,0.219389,0.493710,0.488174,0.503214,0.212717,0.505182,0.185035,0.170732,0.209299,0.493203,0.207750,0.499502,0.494644,0.495397,0.101468,0.493402,0.500817,0.500794,0.495367,0.130443,0.495352,0.496818,0.500056,0.178826,0.496482,0.496059,0.490141,0.219182,0.492135,0.167873,0.503438,0.503819,0.168766,0.498825,0.503755,0.503313,0.147758,0.494705,0.149966,0.186499,0.495154,0.174274,0.502361,0.493957,0.173186,0.171731,0.194049,0.498833,0.501020,0.498118
0.502106,0.497393,0.140385,0.498309,0.503216,0.500706,0.488145,0.162813,0.491173,0.502336,0.501937,0.500843,0.172411,0.501722,0.495796,0.493978,0.495296,0.500271,0.166534,0.162760,0.503791,0.498350,0.502475,0.498116,0.215834,0.501692,0.497498,0.500265,0.165012,0.497861,0.504209,0.135367,0.498743,0.207506,0.502389,0.212385,0.500379,0.137518,0.494922,0.493240,0.170811,0.163416,0.502314,0.498260,0.194788,0.503436,0.499861,0.175072,0.501015,0.494972,0.499162,0.499158,0.153988,0.187699,0.499283,0.163394,0.490814,0.493258,0.499602,0.186402,0.165929,0.499847,0.496634,0.492287,0.499012,0.193058,0.503418,0.141862,0.501782,0.500161,0.142073,0.499847,0.499596,0.504166,0.495460,0.493460,0.496993,0.498159,0.223554,0.176415,0.499564,0.495918,0.498857,0.499865,0.124797,0.197549,0.175679,0.499234,0.500131,0.502341,0.196722,0.501517,0.180310,0.187441,0.496899,0.494384,0.503047,0.488442,0.163537,0.501111
0.497200,0.500772,0.213306,0.499800,0.501454,0.500164,0.209941,0.499458,0.124916,0.494723,0.498170,0.115916,0.492095,0.210111,0.502348,0.497569,0.494734,0.499346,0.500646,0.499206,0.146378,0.498922,0.490373,0.184324,0.147136,0.496481,0.495772,0.504781,0.496092,0.501586,0.493845,0.496091,0.500486,0.502045,0.185494,0.499467,0.498655,0.497473,0.493667,0.495992,0.499010,0.502749,0.500034,0.501369,0.500696,0.503201,0.497607,0.503407,0.142290,0.187021,0.492993,0.180479,0.495232,0.495904,0.200485,0.492879,0.502405,0.497477,0.503901,0.172015,0.503863,0.192395,0.499802,0.167053,0.196610,0.207445,0.497531,0.498342,0.155805,0.166778,0.496789,0.493659,0.498888,0.177254,0.497748,0.500617,0.170615,0.502397,0.501846,0.501515,0.501504,0.500902,0.502479,0.499059,0.492806,0.190150,0.171585,0.492402,0.505326,0.496983,0.499659,0.197799,0.503724,0.499422,0.495141,0.506734,0.168225,0.191706,0.495478,0.500884
0.503656,0.496168,0.201835,0.189499,0.504167,0.499998,0.156623,0.190721,0.200968,0.498648,0.204519,0.496260,0.501475,0.499044,0.506336,0.498996,0.190488,0.198842,0.185454,0.205796,0.196704,0.499547,0.194084,0.500217,0.169172,0.496396,0.499657,0.503093,0.497179,0.502847,0.500798,0.492536,0.497470,0.502602,0.496973,0.504138,0.202231,0.497828,0.189085,0.195621,0.496910,0.501132,0.501900,0.210947,0.496531,0.499465,0.499969,0.502881,0.200767,0.501171,0.499496,0.504939,0.498561,0.206005,0.495900,0.500767,0.182095,0.504403,0.502757,0.500877,0.500264,0.503484,0.220702,0.501452,0.500699,0.504093,0.503023,0.501791,0.498856,0.498183,0.501485,0.503953,0.497109,0.496602,0.502638,0.495436,0.505012,0.211867,0.504034,0.499617,0.503049,0.205241,0.502535,0.497493,0.501151,0.499433,0.153325,0.501646,0.495059,0.498823,0.194527,0.498012,0.497862,0.499056,0.503283,0.205196,0.504374,0.499035,0.500133,0.502631
0.504966,0.212654,0.214223,0.500032,0.501917,0.213757,0.181801,0.208344,0.501336,0.201249,0.193654,0.498075,0.504195,0.502507,0.500885,0.503191,0.216961,0.208846,0.505499,0.499969,0.504071,0.499722,0.505764,0.504668,0.199158,0.496933,0.225437,0.214147,0.502080,0.209996,0.500385,0.503778,0.504391,0.499294,0.501378,0.500625,0.499335,0.501496,0.501118,0.497625,0.500737,0.214061,0.494169,0.502941,0.501626,0.210151,0.217816,0.500666,0.499397,0.502158,0.501160,0.217982,0.501439,0.504489,0.503519,0.502375,0.496181,0.504473,0.504806,0.497351,0.499945,0.502617,0.206318,0.499869,0.498011,0.216837,0.218240,0.501958,0.504671,0.502485,0.500669,0.502131,0.502196,0.500631,0.499882,0.201871,0.204707,0.503956,0.499000,0.495587,0.209096,0.505485,0.219629,0.506051,0.503860,0.503984,0.501873,0.505037,0.503995,0.186256,0.504339,0.199609,0.214645,0.498996,0.500694,0.502063,0.211281,0.506159,0.500425,0.217407
0.497623,0.505347,0.229404,0.502158,0.234401,0.499238,0.502140,0.497538,0.504067,0.502496,0.497348,0.501271,0.504439,0.504696,0.502636,0.504569,0.504160,0.502275,0.500606,0.235779,0.506301,0.502835,0.502242,0.499471,0.503781,0.239062,0.504200,0.224967,0.216747,0.500573,0.501367,0.500215,0.240503,0.232835,0.501815,0.503995,0.500928,0.213200,0.500357,0.213345,0.500254,0.226745,0.503066,0.504068,0.220458,0.205902,0.224115,0.229665,0.500797,0.496006,0.503269,0.498115,0.217428,0.503123,0.223931,0.224899,0.501750,0.500630,0.213444,0.501972,0.215820,0.220504,0.497046,0.215751,0.498273,0.501744,0.216968,0.503017,0.221918,0.498622,0.501446,0.497534,0.499881,0.503271,0.230064,0.217317,0.500468,0.504207,0.502949,0.496866,0.502067,0.502817,0.500485,0.221469,0.501947,0.504470,0.229191,0.501292,0.238359,0.217854,0.505365,0.502913,0.219797,0.221655,0.500094,0.221469,0.502311,0.503488,0.228797,0.235901
0.499866,0.501127,0.073317,0.173605,0.499669,0.501943,0.497976,0.500354,0.493009,0.496081,0.180746,0.167625,0.498512,0.495109,0.160186,0.170400,0.497810,0.501276,0.498189,0.153263,0.505696,0.154177,0.500610,0.500974,0.495401,0.498827,0.498308,0.498454,0.505167,0.501904,0.501283,0.206414,0.504137,0.499383,0.499141,0.496415,0.503602,0.497508,0.501256,0.500025,0.206210,0.500295,0.501800,0.502484,0.499248,0.498683,0.497969,0.501200,0.188958,0.498889,0.500623,0.498948,0.499373,0.504751,0.499911,0.503894,0.503983,0.498533,0.501825,0.499171,0.180100,0.172313,0.493323,0.173816,0.160265,0.155921,0.492778,0.499908,0.162073,0.185310,0.160928,0.497612,0.500559,0.499042,0.159060,0.503574,0.495359,0.155815,0.502991,0.498860,0.503315,0.170271,0.493489,0.163397,0.212447,0.497577,0.501733,0.183153,0.077399,0.489741,0.501551,0.500205,0.497403,0.158050,0.503367,0.500095,0.166908,0.504231,0.498088,0.495999
0.157428,0.502306,0.154648,0.210023,0.495796,0.503888,0.504737,0.500729,0.502798,0.499432,0.503126,0.500947,0.499180,0.500823,0.503738,0.503561,0.194851,0.497931,0.185827,0.499405,0.497214,0.500054,0.502206,0.500640,0.073798,0.498305,0.499380,0.192796,0.155223,0.499180,0.162857,0.504207,0.505835,0.176604,0.501054,0.500436,0.153707,0.183736,0.505841,0.501152,0.501421,0.153047,0.493801,0.171536,0.173881,0.209133,0.497741,0.497396,0.503482,0.498197,0.502651,0.497450,0.492549,0.501943,0.503920,0.499878,0.497943,0.500325,0.164492,0.501838,0.496598,0.498073,0.494957,0.171951,0.492591,0.160153,0.500604,0.498052,0.161545,0.502182,0.177855,0.500870,0.153909,0.503913,0.501967,0.494416,0.502708,0.502116,0.170526,0.501998,0.499921,0.498521,0.166322,0.192405,0.496171,0.159456,0.502327,0.498271,0.501043,0.169744,0.500694,0.495958,0.498273,0.498890,0.198822,0.156057,0.497520,0.501169,0.161770,0.491206
